 distance[ft], uprime[ft/s], vprime[ft/s], wprime[ft/s]
   4140.0000000000000      ,  -1.8031205683109173      ,  -4.8176171246282875      ,   7.6908093766912682     
   4160.0000000000000      ,  -2.8539596416961683      ,  -5.5447089899572077      ,   7.8804937128470955     
   4180.0000000000000      ,  -2.5748565279622788      ,  -5.0176572149129921      ,   6.5490227234401939     
   4200.0000000000000      ,  -3.3364619468680483      ,  -5.6428534391958021      ,   5.6137451003363550     
   4220.0000000000000      ,  -3.0999285217426729      ,  -5.6534096061936658      ,   6.1023029767286188     
   4240.0000000000000      ,  -2.3651354744529183      ,  -5.4546101907782010      ,   6.1770677423623583     
   4260.0000000000000      ,  -2.5342120784899769      ,  -4.1889513430151402      ,   4.6379542579164008     
   4280.0000000000000      ,  -2.2757883507709864      ,  -4.2617917758103632      ,   3.1682839985747924     
   4300.0000000000000      ,  -3.1328307790416421      ,  -3.5194599192892646      ,   2.9875692588357006     
   4320.0000000000000      ,  -3.8223880679417390      ,  -3.2868690953975301      ,   3.4649540550946898     
   4340.0000000000000      ,  -5.1643617231633572      ,  -4.1195014623593487      ,   4.8650679476136780     
   4360.0000000000000      ,  -4.3802526234656289      ,  -4.0916417889739067      ,   4.4843342774133683     
   4380.0000000000000      ,  -4.0505488136948893      ,  -3.9406571019538883      ,   4.9489178516173657     
   4400.0000000000000      ,  -2.7172340742609036      ,  -2.6499650174348095      ,   4.0273123576461414     
   4420.0000000000000      ,  -3.9830982163865642      ,  -1.7166466270415788      ,   3.2484156728975884     
   4440.0000000000000      ,  -4.1140484656168050      ,  -2.2999098023617366      ,   3.5155118135265635     
   4460.0000000000000      ,  -3.9420612275158238      ,  -2.5175499362239693      ,   2.7817350912145287     
   4480.0000000000000      ,  -2.9746596186330625      ,  -1.6370235021622457      ,   2.4673967739432894     
   4500.0000000000000      ,  -1.9394202817822870      ,  -2.0256609241634815      ,  0.78318542850374984     
   4520.0000000000000      ,  -2.9824662607762931      ,  -2.3028392198656671      ,   2.3481421512804306     
   4540.0000000000000      ,  -2.8506382734056910      ,  -2.4598737897885186      ,   1.7290708194957689     
   4560.0000000000000      ,  -3.1638240582683799      ,  -2.7038386137836392      ,   1.5731349083906392     
   4580.0000000000000      ,  -3.0549509921211926      ,  -2.4771168443922598      ,   1.2281269663759111     
   4600.0000000000000      ,  -3.1739259352564617      ,  -2.8531373289528950      , -0.11326402646927564     
   4620.0000000000000      ,  -2.8092929759603327      ,  -4.7658520661928030      ,  0.30215245659446527     
   4640.0000000000000      ,  -2.7711293750497195      ,  -5.6077910362140759      ,  0.66014192679665717     
   4660.0000000000000      ,  -1.7791787937345633      ,  -5.8401843025930296      ,   1.3674831890470904     
   4680.0000000000000      ,  -1.4936228519187702      ,  -5.8332232119932712      ,   1.8491545128388809     
   4700.0000000000000      , -0.31415759850238290      ,  -6.8011925204637622      ,   2.1296473930633586     
   4720.0000000000000      , -0.38199502454208439      ,  -5.8398077319395201      ,   3.0203320956361210     
   4740.0000000000000      , -0.89959923063171221      ,  -4.8378215649245933      ,   2.9093711047154369     
   4760.0000000000000      , -0.76772869301800317      ,  -4.0725216050867132      ,   2.4011241015587195     
   4780.0000000000000      ,   9.8145878934807682E-002 ,  -4.0235756522896544      ,   2.6922337688012434     
   4800.0000000000000      ,  0.83906639191420063      ,  -2.8255066908522961      ,   2.4575810106522042     
