     vehicle name   , time[s]            , dt[s]              , u[ft/s]            , v[ft/s]            , w[ft/s]            , p[rad/s]           , q[rad/s]           , r[rad/s]           , x[ft]              , y[ft]              , z[ft]              , e0                 , ex                 , ey                 , ez                 , aileron[deg]       , elevator[deg]      , rudder[deg]        , throttle           , d_aileron          , d_elevator         , d_rudder           , d_throttle         , aileron_sp[deg]    , elevator_sp[deg]   , rudder_sp[deg]     , throttle_sp[none]  , ground_speed[ft/s] , ground_track[deg]  , heading[deg]       , wind_direction[deg]
                F16,  1.165999999999E+03,  1.000000000000E-02,  5.514816185948E+02, -1.776809878855E-05,  2.946155820880E+01,  4.528752551327E-09, -9.764221749519E-11, -1.056141608273E-08,  2.794205269385E+05,  3.189027523860E+05, -1.002461991520E+03,  7.381593867072E-01, -1.799330866035E-02,  1.970303657066E-02,  6.740984727838E-01,  3.502821781598E-07, -7.369514348267E+00, -5.263284640385E-06,  1.081369067136E-01, -6.229892763699E-09,  2.138313419838E-09,  9.351466307756E-08,  8.293727727841E-11,  3.498136937758E-07, -7.369514348106E+00, -5.256252381084E-06,  1.081369068238E-01,  4.999999999550E+02,  9.000004685703E+01,  8.480561333999E+01,  4.500000000000E+01 
                F16,  1.167999999999E+03,  1.000000000000E-02,  5.514816196152E+02, -1.714910624844E-05,  2.946155815631E+01,  4.425440810963E-09, -9.538167878538E-11, -1.031463266921E-08,  2.794205261319E+05,  3.199027523859E+05, -1.002461991452E+03,  7.381593938257E-01, -1.799330549620E-02,  1.970303932955E-02,  6.740984649926E-01,  3.380001643847E-07, -7.369514344025E+00, -5.078919704779E-06,  1.081369068761E-01, -6.012384329931E-09,  2.089489477640E-09,  9.025374735271E-08,  7.957213009316E-11,  3.375480362551E-07, -7.369514343868E+00, -5.072132665761E-06,  1.081369069818E-01,  4.999999999568E+02,  9.000004557321E+01,  8.480561218246E+01,  4.500000000000E+01 
                F16,  1.169999999999E+03,  1.000000000000E-02,  5.514816206122E+02, -1.655155388957E-05,  2.946155810502E+01,  4.323343275962E-09, -9.315002664744E-11, -1.007113991983E-08,  2.794205253475E+05,  3.209027523859E+05, -1.002461991385E+03,  7.381594007771E-01, -1.799330240457E-02,  1.970304202527E-02,  6.740984573843E-01,  3.261470029645E-07, -7.369514339881E+00, -4.900984328386E-06,  1.081369070319E-01, -5.802429891819E-09,  2.041212978032E-09,  8.710591577759E-08,  7.634142666320E-11,  3.257106634147E-07, -7.369514339727E+00, -4.894434005714E-06,  1.081369071334E-01,  4.999999999586E+02,  9.000004431873E+01,  8.480561105139E+01,  4.500000000000E+01 
                F16,  1.171999999999E+03,  1.000000000000E-02,  5.514816215862E+02, -1.597470445975E-05,  2.946155805492E+01,  4.222522699161E-09, -9.094843760116E-11, -9.831054118890E-09,  2.794205245847E+05,  3.219027523858E+05, -1.002461991318E+03,  7.381594075636E-01, -1.799329938455E-02,  1.970304465858E-02,  6.740984499565E-01,  3.147077917076E-07, -7.369514335832E+00, -4.729255514821E-06,  1.081369071815E-01, -5.599771590672E-09,  1.993552602601E-09,  8.406727424669E-08,  7.324501656628E-11,  3.142866923988E-07, -7.369514335682E+00, -4.722933697384E-06,  1.081369072789E-01,  4.999999999603E+02,  9.000004309325E+01,  8.480560994646E+01,  4.500000000000E+01 
                F16,  1.173999999999E+03,  1.000000000000E-02,  5.514816225373E+02, -1.541784582060E-05,  2.946155800600E+01,  4.123034172285E-09, -8.877767621947E-11, -9.594477423212E-09,  2.794205238431E+05,  3.229027523857E+05, -1.002461991252E+03,  7.381594141876E-01, -1.799329643525E-02,  1.970304723028E-02,  6.740984427066E-01,  3.036681483618E-07, -7.369514331879E+00, -4.563517948610E-06,  1.081369073250E-01, -5.404156721469E-09,  1.946561615858E-09,  8.113406085195E-08,  7.028238182789E-11,  3.032617584195E-07, -7.369514331733E+00, -4.557416708182E-06,  1.081369074184E-01,  4.999999999619E+02,  9.000004189639E+01,  8.480560886734E+01,  4.500000000000E+01 
                F16,  1.175999999999E+03,  1.000000000000E-02,  5.514816234660E+02, -1.488029010570E-05,  2.946155795824E+01,  4.024924812169E-09, -8.663877183278E-11, -9.361499044367E-09,  2.794205231221E+05,  3.239027523856E+05, -1.002461991187E+03,  7.381594206515E-01, -1.799329355571E-02,  1.970304974119E-02,  6.740984356318E-01,  2.930141903784E-07, -7.369514328020E+00, -4.403563732900E-06,  1.081369074627E-01, -5.215342493784E-09,  1.900186473345E-09,  7.830264294895E-08,  6.742390614854E-11,  2.926219996036E-07, -7.369514327877E+00, -4.397675414456E-06,  1.081369075523E-01,  4.999999999634E+02,  9.000004072778E+01,  8.480560781369E+01,  4.500000000000E+01 
                F16,  1.177999999999E+03,  1.000000000000E-02,  5.514816243726E+02, -1.436137290548E-05,  2.946155791162E+01,  3.928238245865E-09, -8.453268020587E-11, -9.132195809975E-09,  2.794205224213E+05,  3.249027523856E+05, -1.002461991122E+03,  7.381594269579E-01, -1.799329074494E-02,  1.970305219216E-02,  6.740984287296E-01,  2.827325102854E-07, -7.369514324252E+00, -4.249192136145E-06,  1.081369075948E-01, -5.033092738851E-09,  1.854514916204E-09,  7.556951101835E-08,  6.469245460092E-11,  2.823540247632E-07, -7.369514324113E+00, -4.243509348570E-06,  1.081369076808E-01,  4.999999999649E+02,  9.000003958702E+01,  8.480560678515E+01,  4.500000000000E+01 
                F16,  1.179999999999E+03,  1.000000000000E-02,  5.514816252573E+02, -1.386045247333E-05,  2.946155786612E+01,  3.833011801236E-09, -8.246005153182E-11, -8.906633173229E-09,  2.794205217401E+05,  3.259027523855E+05, -1.002461991059E+03,  7.381594331091E-01, -1.799328800193E-02,  1.970305458409E-02,  6.740984219971E-01,  2.728101619988E-07, -7.369514320576E+00, -4.100209347270E-06,  1.081369077216E-01, -4.857165788449E-09,  1.809499437682E-09,  7.293127635986E-08,  6.207403074721E-11,  2.724449061130E-07, -7.369514320440E+00, -4.094724954277E-06,  1.081369078041E-01,  4.999999999663E+02,  9.000003847371E+01,  8.480560578136E+01,  4.500000000000E+01 
                F16,  1.181999999999E+03,  1.000000000000E-02,  5.514816261205E+02, -1.337690896070E-05,  2.946155782174E+01,  3.739277508397E-09, -8.042118305898E-11, -8.684865870935E-09,  2.794205210781E+05,  3.269027523854E+05, -1.002461990996E+03,  7.381594391078E-01, -1.799328532564E-02,  1.970305691787E-02,  6.740984154316E-01,  2.632346528705E-07, -7.369514316990E+00, -3.956428239194E-06,  1.081369078432E-01, -4.687366838325E-09,  1.765222228748E-09,  7.038466570497E-08,  5.956037636227E-11,  2.628821646475E-07, -7.369514316857E+00, -3.951135350646E-06,  1.081369079223E-01,  4.999999999677E+02,  9.000003738742E+01,  8.480560480193E+01,  4.500000000000E+01 
                F16,  1.183999999999E+03,  1.000000000000E-02,  5.514816269625E+02, -1.291014368211E-05,  2.946155777844E+01,  3.647062575282E-09, -7.841669413742E-11, -8.466938780199E-09,  2.794205204349E+05,  3.279027523854E+05, -1.002461990934E+03,  7.381594449566E-01, -1.799328271502E-02,  1.970305919442E-02,  6.740984090301E-01,  2.539939171322E-07, -7.369514313491E+00, -3.817668140017E-06,  1.081369079599E-01, -4.523472074213E-09,  1.721643439834E-09,  6.792651786297E-08,  5.714585754531E-11,  2.536537540013E-07, -7.369514313362E+00, -3.812560103511E-06,  1.081369080358E-01,  4.999999999690E+02,  9.000003632774E+01,  8.480560384649E+01,  4.500000000000E+01 
                F16,  1.185999999999E+03,  1.000000000000E-02,  5.514816277837E+02, -1.245957839919E-05,  2.946155773622E+01,  3.556390468514E-09, -7.644713882355E-11, -8.252887502167E-09,  2.794205198099E+05,  3.289027523853E+05, -1.002461990873E+03,  7.381594506581E-01, -1.799328016898E-02,  1.970306141468E-02,  6.740984027898E-01,  2.450763080072E-07, -7.369514310079E+00, -3.683754612481E-06,  1.081369080718E-01, -4.365283686464E-09,  1.678796600249E-09,  6.555377967580E-08,  5.483257938910E-11,  2.447480413422E-07, -7.369514309953E+00, -3.678825005210E-06,  1.081369081447E-01,  4.999999999703E+02,  9.000003529422E+01,  8.480560291465E+01,  4.500000000000E+01 
                F16,  1.187999999999E+03,  1.000000000000E-02,  5.514816285845E+02, -1.202465462936E-05,  2.946155769505E+01,  3.467280188234E-09, -7.451270094484E-11, -8.042739046050E-09,  2.794205192027E+05,  3.299027523852E+05, -1.002461990812E+03,  7.381594562150E-01, -1.799327768643E-02,  1.970306357960E-02,  6.740983967078E-01,  2.364705791784E-07, -7.369514306753E+00, -3.554519240322E-06,  1.081369081793E-01, -4.212629058813E-09,  1.636711882580E-09,  6.326350311120E-08,  5.261229652426E-11,  2.361537919257E-07, -7.369514306630E+00, -3.549761861164E-06,  1.081369082492E-01,  4.999999999715E+02,  9.000003428644E+01,  8.480560200600E+01,  4.500000000000E+01 
                F16,  1.189999999999E+03,  1.000000000000E-02,  5.514816293652E+02, -1.160483297901E-05,  2.946155765492E+01,  3.379747338797E-09, -7.261367247250E-11, -7.836512411497E-09,  2.794205186129E+05,  3.309027523852E+05, -1.002461990753E+03,  7.381594616299E-01, -1.799327526627E-02,  1.970306569014E-02,  6.740983907812E-01,  2.281658785010E-07, -7.369514303510E+00, -3.429799422525E-06,  1.081369082824E-01, -4.065231331911E-09,  1.595351447633E-09,  6.105283919207E-08,  5.048549400814E-11,  2.278601758278E-07, -7.369514303390E+00, -3.425208284607E-06,  1.081369083495E-01,  4.999999999726E+02,  9.000003330393E+01,  8.480560112014E+01,  4.500000000000E+01 
                F16,  1.191999999999E+03,  1.000000000000E-02,  5.514816301261E+02, -1.119959249820E-05,  2.946155761580E+01,  3.293802353934E-09, -7.075012609046E-11, -7.634219380323E-09,  2.794205180401E+05,  3.319027523851E+05, -1.002461990695E+03,  7.381594669055E-01, -1.799327290738E-02,  1.970306774728E-02,  6.740983850071E-01,  2.201517260081E-07, -7.369514300350E+00, -3.309438173736E-06,  1.081369083813E-01, -3.922996102096E-09,  1.554759109789E-09,  5.891903919172E-08,  4.844232725420E-11,  2.198567194106E-07, -7.369514300233E+00, -3.305007496882E-06,  1.081369084457E-01,  4.999999999737E+02,  9.000003234626E+01,  8.480560025668E+01,  4.500000000000E+01 
                F16,  1.193999999999E+03,  1.000000000000E-02,  5.514816308676E+02, -1.080843005937E-05,  2.946155757769E+01,  3.209454706708E-09, -6.892224253444E-11, -7.435864741143E-09,  2.794205174837E+05,  3.329027523851E+05, -1.002461990637E+03,  7.381594720446E-01, -1.799327060864E-02,  1.970306975198E-02,  6.740983793825E-01,  2.124180012158E-07, -7.369514297270E+00, -3.193283932013E-06,  1.081369084762E-01, -3.785717537740E-09,  1.514921291156E-09,  5.685944703925E-08,  4.647925891705E-11,  2.121333175635E-07, -7.369514297156E+00, -3.189008135796E-06,  1.081369085380E-01,  4.999999999748E+02,  9.000003141297E+01,  8.480559941520E+01,  4.500000000000E+01 
                F16,  1.195999999999E+03,  1.000000000000E-02,  5.514816315901E+02, -1.043085974861E-05,  2.946155754055E+01,  3.126710199724E-09, -6.713008121415E-11, -7.241446893245E-09,  2.794205169434E+05,  3.339027523850E+05, -1.002461990581E+03,  7.381594770497E-01, -1.799326836893E-02,  1.970307170524E-02,  6.740983739044E-01,  2.049549358199E-07, -7.369514294269E+00, -3.081190373188E-06,  1.081369085673E-01, -3.653207905045E-09,  1.475847464264E-09,  5.487149737918E-08,  4.460039704203E-11,  2.046802171510E-07, -7.369514294158E+00, -3.077064070103E-06,  1.081369086265E-01,  4.999999999758E+02,  9.000003050361E+01,  8.480559859529E+01,  4.500000000000E+01 
                F16,  1.197999999999E+03,  1.000000000000E-02,  5.514816322939E+02, -1.006641228554E-05,  2.946155750438E+01,  3.045569640323E-09, -6.537358608176E-11, -7.050958602217E-09,  2.794205164188E+05,  3.349027523850E+05, -1.002461990525E+03,  7.381594819235E-01, -1.799326618710E-02,  1.970307360803E-02,  6.740983685700E-01,  1.977531072754E-07, -7.369514291346E+00, -2.973016231074E-06,  1.081369086546E-01, -3.525323771175E-09,  1.437510999043E-09,  5.295271403993E-08,  4.279742406971E-11,  1.974880055594E-07, -7.369514291238E+00, -2.969034219808E-06,  1.081369087115E-01,  4.999999999768E+02,  9.000002961772E+01,  8.480559779655E+01,  4.500000000000E+01 
                F16,  1.199999999999E+03,  1.000000000000E-02,  5.514816329794E+02, -9.714634465381E-06,  2.946155746914E+01,  2.966033712385E-09, -6.365262078893E-11, -6.864387164446E-09,  2.794205159094E+05,  3.359027523849E+05, -1.002461990471E+03,  7.381594866688E-01, -1.799326406203E-02,  1.970307546134E-02,  6.740983633763E-01,  1.908034105569E-07, -7.369514288499E+00, -2.868625123795E-06,  1.081369087385E-01, -3.401892084606E-09,  1.399941529078E-09,  5.110070472054E-08,  4.106651125387E-11,  1.905475903792E-07, -7.369514288394E+00, -2.864782382936E-06,  1.081369087931E-01,  4.999999999777E+02,  9.000002875484E+01,  8.480559701855E+01,  4.500000000000E+01 
                F16,  1.201999999999E+03,  1.000000000000E-02,  5.514816336470E+02, -9.375088605721E-06,  2.946155743483E+01,  2.888100330586E-09, -6.196713982078E-11, -6.681714853278E-09,  2.794205154149E+05,  3.369027523849E+05, -1.002461990417E+03,  7.381594912882E-01, -1.799326199259E-02,  1.970307726616E-02,  6.740983583204E-01,  1.840970557775E-07, -7.369514285727E+00, -2.767885386583E-06,  1.081369088190E-01, -3.282769220836E-09,  1.363138599487E-09,  4.931315981601E-08,  3.940512714166E-11,  1.838501941174E-07, -7.369514285625E+00, -2.764177068430E-06,  1.081369088713E-01,  4.999999999786E+02,  9.000002791452E+01,  8.480559626089E+01,  4.500000000000E+01 
                F16,  1.203999999999E+03,  1.000000000000E-02,  5.514816342970E+02, -9.047352024667E-06,  2.946155740142E+01,  2.811763886408E-09, -6.031690341382E-11, -6.502919536375E-09,  2.794205149349E+05,  3.379027523848E+05, -1.002461990365E+03,  7.381594957843E-01, -1.799325997765E-02,  1.970307902346E-02,  6.740983533994E-01,  1.776255654595E-07, -7.369514283028E+00, -2.670669909713E-06,  1.081369088962E-01, -3.167792184151E-09,  1.327093488582E-09,  4.758784867887E-08,  3.781426248517E-11,  1.773873492848E-07, -7.369514282928E+00, -2.667091334281E-06,  1.081369089464E-01,  4.999999999795E+02,  9.000002709630E+01,  8.480559552316E+01,  4.500000000000E+01 
                F16,  1.205999999999E+03,  1.000000000000E-02,  5.514816349299E+02, -8.731016532678E-06,  2.946155736890E+01,  2.737018644000E-09, -5.870175272931E-11, -6.327974784855E-09,  2.794205144690E+05,  3.389027523848E+05, -1.002461990313E+03,  7.381595001598E-01, -1.799325801609E-02,  1.970308073423E-02,  6.740983486104E-01,  1.713807447952E-07, -7.369514280400E+00, -2.576855982009E-06,  1.081369089703E-01, -3.056827318681E-09,  1.291790282379E-09,  4.592261748507E-08,  3.628491602202E-11,  1.711508735673E-07, -7.369514280303E+00, -2.573402631292E-06,  1.081369090185E-01,  4.999999999803E+02,  9.000002629973E+01,  8.480559480495E+01,  4.500000000000E+01 
                F16,  1.207999999999E+03,  1.000000000000E-02,  5.514816355458E+02, -8.425687935099E-06,  2.946155733725E+01,  2.663855042369E-09, -5.712144074741E-11, -6.156850420510E-09,  2.794205140167E+05,  3.399027523848E+05, -1.002461990263E+03,  7.381595044174E-01, -1.799325610679E-02,  1.970308239944E-02,  6.740983439506E-01,  1.653546945782E-07, -7.369514277843E+00, -2.486325140054E-06,  1.081369090413E-01, -2.949722973906E-09,  1.257240490239E-09,  4.431538646473E-08,  3.481684861962E-11,  1.651328784443E-07, -7.369514277748E+00, -2.482992652448E-06,  1.081369090876E-01,  4.999999999811E+02,  9.000002552435E+01,  8.480559410585E+01,  4.500000000000E+01 
                F16,  1.209999999999E+03,  1.000000000000E-02,  5.514816361453E+02, -8.130985565579E-06,  2.946155730645E+01,  2.592262582454E-09, -5.557582575047E-11, -5.989512832295E-09,  2.794205135779E+05,  3.409027523847E+05, -1.002461990213E+03,  7.381595085595E-01, -1.799325424863E-02,  1.970308402006E-02,  6.740983394171E-01,  1.595397842163E-07, -7.369514275354E+00, -2.398963021838E-06,  1.081369091096E-01, -2.846370294899E-09,  1.223443790647E-09,  4.276414732196E-08,  3.341423764432E-11,  1.593257390112E-07, -7.369514275262E+00, -2.395747186753E-06,  1.081369091540E-01,  4.999999999819E+02,  9.000002476972E+01,  8.480559342545E+01,  4.500000000000E+01 
                F16,  1.211999999999E+03,  1.000000000000E-02,  5.514816367286E+02, -7.846541821123E-06,  2.946155727647E+01,  2.522229408067E-09, -5.406438675085E-11, -5.825925238998E-09,  2.794205131520E+05,  3.419027523847E+05, -1.002461990165E+03,  7.381595125887E-01, -1.799325244051E-02,  1.970308559705E-02,  6.740983350071E-01,  1.539286475870E-07, -7.369514272932E+00, -2.314659226143E-06,  1.081369091750E-01, -2.746615916547E-09,  1.190419887756E-09,  4.126696010498E-08,  3.206813430108E-11,  1.537221042816E-07, -7.369514272843E+00, -2.311555978881E-06,  1.081369092177E-01,  4.999999999826E+02,  9.000002403538E+01,  8.480559276335E+01,  4.500000000000E+01 
                F16,  1.213999999999E+03,  1.000000000000E-02,  5.514816372962E+02, -7.572001719952E-06,  2.946155724731E+01,  2.453742195687E-09, -5.258680712997E-11, -5.666048008997E-09,  2.794205127388E+05,  3.429027523847E+05, -1.002461990118E+03,  7.381595165077E-01, -1.799325068134E-02,  1.970308713137E-02,  6.740983307178E-01,  1.485141735840E-07, -7.369514270576E+00, -2.233307176135E-06,  1.081369092379E-01, -2.650345541615E-09,  1.158040758127E-09,  3.982195247829E-08,  3.077002132302E-11,  1.483148694321E-07, -7.369514270489E+00, -2.230312592800E-06,  1.081369092788E-01,  4.999999999833E+02,  9.000002332091E+01,  8.480559211916E+01,  4.500000000000E+01 
                F16,  1.215999999999E+03,  1.000000000000E-02,  5.514816378483E+02, -7.307022469673E-06,  2.946155721894E+01,  2.386786497934E-09, -5.114279011935E-11, -5.509838872750E-09,  2.794205123378E+05,  3.439027523846E+05, -1.002461990071E+03,  7.381595203189E-01, -1.799324897002E-02,  1.970308862396E-02,  6.740983265465E-01,  1.432894968075E-07, -7.369514268284E+00, -2.154803988066E-06,  1.081369092982E-01, -2.557436101382E-09,  1.126433109351E-09,  3.842731603596E-08,  2.952496240189E-11,  1.430971800812E-07, -7.369514268200E+00, -2.151914280774E-06,  1.081369093374E-01,  4.999999999840E+02,  9.000002262585E+01,  8.480559149247E+01,  4.500000000000E+01 
                F16,  1.217999999999E+03,  1.000000000000E-02,  5.514816383853E+02, -7.051273055460E-06,  2.946155719135E+01,  2.321345959241E-09, -4.973204899667E-11, -5.357253306718E-09,  2.794205119489E+05,  3.449027523846E+05, -1.002461990026E+03,  7.381595240248E-01, -1.799324730549E-02,  1.970309007575E-02,  6.740983224904E-01,  1.382479966091E-07, -7.369514266055E+00, -2.079050344103E-06,  1.081369093560E-01, -2.467763329127E-09,  1.095500038788E-09,  3.708130475063E-08,  2.833381484639E-11,  1.380624233330E-07, -7.369514265973E+00, -2.076261856219E-06,  1.081369093937E-01,  4.999999999846E+02,  9.000002194977E+01,  8.480559088289E+01,  4.500000000000E+01 
                F16,  1.219999999999E+03,  1.000000000000E-02,  5.514816389076E+02, -6.804433839120E-06,  2.946155716452E+01,  2.257403320669E-09, -4.835407841888E-11, -5.208244743761E-09,  2.794205115715E+05,  3.459027523846E+05, -1.002461989981E+03,  7.381595276278E-01, -1.799324568668E-02,  1.970309148769E-02,  6.740983185469E-01,  1.333832764518E-07, -7.369514263887E+00, -2.005950369453E-06,  1.081369094115E-01, -2.381222427459E-09,  1.065317047519E-09,  3.578223274162E-08,  2.719271428173E-11,  1.332042102398E-07, -7.369514263807E+00, -2.003259571165E-06,  1.081369094477E-01,  4.999999999853E+02,  9.000002129224E+01,  8.480559029004E+01,  4.500000000000E+01 
